start_date,current_date,starting_pop,current_pop,female_pop_pct,male_pop_pct,sick,recovered,uninfected,dead,vacinated,wasted_vaccine,mortality_rate,infection_rate,teacher_sick_rate,hospital_worker_sick_rate,frontline_worker_sick_rate
2021-01-01,2021-04-24,2000,1990,0.5055,0.49450000000000005,216,714,1060,10,0,0,0.013812154696132596,0.47,0.5053763440860215,0.6136363636363636,0.5492957746478874
2021-01-01,2021-04-25,2000,1990,0.5055,0.49450000000000005,220,725,1045,10,0,0,0.013605442176870748,0.4775,0.5161290322580645,0.6363636363636364,0.5563380281690141
2021-01-01,2021-04-26,2000,1990,0.5055,0.49450000000000005,216,738,1036,10,0,0,0.013368983957219251,0.482,0.5161290322580645,0.6363636363636364,0.5563380281690141
2021-01-01,2021-04-27,2000,1990,0.5055,0.49450000000000005,209,753,1028,10,0,0,0.01310615989515072,0.486,0.5161290322580645,0.6590909090909091,0.5633802816901409
2021-01-01,2021-04-28,2000,1990,0.5055,0.49450000000000005,211,758,1021,10,0,0,0.013020833333333334,0.4895,0.5161290322580645,0.6818181818181818,0.5774647887323944
2021-01-01,2021-04-29,2000,1990,0.5055,0.49450000000000005,214,769,1007,10,0,0,0.012836970474967908,0.4965,0.5161290322580645,0.6818181818181818,0.5845070422535211
2021-01-01,2021-04-30,2000,1990,0.5055,0.49450000000000005,210,784,996,10,0,0,0.012594458438287154,0.502,0.5268817204301075,0.6818181818181818,0.5915492957746479
2021-01-01,2021-05-01,2000,1988,0.5055,0.49450000000000005,210,792,986,12,0,0,0.014925373134328358,0.507,0.5268817204301075,0.7045454545454546,0.5915492957746479
2021-01-01,2021-05-02,2000,1988,0.5055,0.49450000000000005,204,807,977,12,0,0,0.014652014652014652,0.5115,0.5483870967741935,0.7272727272727273,0.5915492957746479
2021-01-01,2021-05-03,2000,1988,0.5055,0.49450000000000005,194,827,967,12,0,0,0.014302741358760428,0.5165,0.5483870967741935,0.7272727272727273,0.6126760563380281
2021-01-01,2021-05-04,2000,1988,0.5055,0.49450000000000005,192,838,958,12,0,0,0.01411764705882353,0.521,0.5483870967741935,0.7272727272727273,0.6126760563380281
2021-01-01,2021-05-05,2000,1987,0.5055,0.49450000000000005,181,855,951,13,0,0,0.014976958525345621,0.5245,0.5483870967741935,0.7272727272727273,0.6267605633802817
